Emotion,Audio_ID,Gender,energy_trend,f0_trend,energy_dynamism,f0_dynamism,energy_burst_count,energy_burst_rate,energy_mean_burst_magnitude,energy_max_burst_magnitude,energy_burst_coverage,energy_first_burst_position,energy_peak_count,energy_peak_rate,energy_mean_peak_prominence,energy_max_peak_prominence,energy_peak_position_mean,energy_peak_position_std,energy_peak_width_mean,mean_attack_rate,mean_decay_rate,attack_decay_ratio,envelope_modulation,attack_count,decay_count
neutral,dia0_utt0_enhanced.wav,male,-0.03193255485072046,-0.2806489072684126,0.05257243018054079,0.09725410084362371,6.0,0.01056338028169014,1.9669345617294312,2.2276623249053955,0.10387323943661972,0.01584507042253521,27.0,0.04753521126760563,0.40716484896148797,0.9994120076298714,0.4687663015127804,0.3015391211263251,0.0,0.04712273141521276,0.039923952023188276,1.1803122944302546,0.06563501,28.0,34.0
neutral,dia0_utt1_enhanced.wav,male,0.08497632050172799,0.7604776200429301,0.052498595680423005,0.10770656899588442,2.0,0.013513513513513514,2.030113458633423,2.4466564655303955,0.07432432432432433,0.22297297297297297,4.0,0.02702702702702703,0.6847173114656471,0.9970867612864822,0.5,0.2104922228843948,0.0,0.04659254488017824,0.05084512520606825,0.9163620837070439,0.066890486,5.0,7.0
neutral,dia0_utt2_enhanced.wav,male,-0.18251963889159842,-0.07685819069270092,0.03153250346239387,0.16879811219141527,4.0,0.013559322033898305,2.3150694370269775,3.236647844314575,0.09491525423728814,0.13220338983050847,6.0,0.020338983050847456,0.4990250958542977,0.9999902722365732,0.3615819209039548,0.18396576821518723,0.0,0.03917770058368191,0.048022024053380005,0.8158277656129825,0.045367204,6.0,5.0
neutral,dia0_utt3_enhanced.wav,male,-0.29234204727559016,-0.9580067027920092,0.062319335628988434,0.07913862407492742,6.0,0.02158273381294964,1.8131972551345825,1.9318876266479492,0.1223021582733813,0.12589928057553956,13.0,0.046762589928057555,0.5071325416664387,0.999890003244218,0.44770337576092967,0.2040487080150044,0.0,0.06402411920465392,0.04808505641089545,1.3314764291333323,0.079114325,13.0,6.0
neutral,dia0_utt5_enhanced.wav,male,-0.31226004157875037,-0.3247291647084052,0.055425091902643414,0.0905812454510375,6.0,0.018575851393188854,1.9265609979629517,2.5166585445404053,0.08668730650154799,0.0030959752321981426,15.0,0.04643962848297214,0.41728485299487755,0.8499801435827976,0.3919504643962848,0.3224113982281519,0.0,0.06082414907201258,0.0644789956111611,0.9433172538668408,0.071284235,15.0,10.0
neutral,dia0_utt6_enhanced.wav,male,0.27227608300397177,-0.9556618182301775,0.06024227755097943,0.05366476215775473,4.0,0.012903225806451613,1.9951732158660889,2.1935200691223145,0.09032258064516129,0.1064516129032258,16.0,0.05161290322580645,0.44164584086865943,0.976766362786293,0.597983870967742,0.26972370676615604,0.0,0.05858558428562467,0.052483933088458744,1.1162575065950553,0.07636509,16.0,12.0
neutral,dia0_utt7_enhanced.wav,male,-0.07695049969344805,-0.6213688779748181,0.04941670305065837,0.033360198181711785,10.0,0.017482517482517484,1.9759629964828491,2.6167185306549072,0.0979020979020979,0.055944055944055944,24.0,0.04195804195804196,0.42671094323304715,0.9999697048478993,0.45549242424242425,0.22571975876756423,0.0,0.05140369256137354,0.04868706521750383,1.0557977222848305,0.06349704,23.0,21.0
neutral,dia0_utt8_enhanced.wav,male,0.35471031665275615,0.9359572587813436,0.04691495782878701,0.14554787532862548,1.0,0.010309278350515464,2.1088733673095703,2.1088733673095703,0.12371134020618557,0.6185567010309279,3.0,0.030927835051546393,0.5473663333881026,0.9986790568800643,0.4914089347079038,0.13476750206960533,0.0,0.06569705438361596,0.039352666026626536,1.6694435477170584,0.06019152,3.0,3.0
neutral,dia0_utt9_enhanced.wav,male,0.6480568670466079,-0.3294291613755931,0.039135440500436235,0.10564155113789869,2.0,0.009009009009009009,1.9739036560058594,2.3311946392059326,0.10810810810810811,0.6891891891891891,6.0,0.02702702702702703,0.46416594336430234,0.9019961655139923,0.7575075075075075,0.1421220942734509,0.0,0.05929975838683987,0.04781186114996672,1.240272956554446,0.05214218,6.0,6.0
neutral,dia0_utt11_enhanced.wav,male,0.016291313495523173,-0.6390668683776334,0.04080775059605581,0.07089704281499705,11.0,0.013205282112845138,2.035001039505005,2.656453847885132,0.07563025210084033,0.20888355342136855,31.0,0.03721488595438175,0.3898359382567745,0.9999890591961957,0.5118692638345662,0.2728316095063747,0.0,0.04661652678094298,0.04691047655546924,0.9937338139343207,0.053731937,30.0,31.0
neutral,dia0_utt13_enhanced.wav,male,-0.047668999427416654,-0.4603897462375615,0.04291407300772898,0.13829145928048586,4.0,0.012738853503184714,2.164044141769409,2.5197153091430664,0.10828025477707007,0.1464968152866242,11.0,0.03503184713375796,0.40528959667294245,0.999924377494608,0.4782860451650261,0.3272017535164333,0.0,0.045078687221800445,0.054581818442904585,0.825892000446176,0.055964313,13.0,10.0
neutral,dia1_utt4_enhanced.wav,male,0.042899288352945306,0.0,0.044440279297541935,0.0,2.0,0.01694915254237288,2.356670379638672,2.8008580207824707,0.11016949152542373,0.3983050847457627,4.0,0.03389830508474576,0.41780878577264957,0.9982253132620826,0.6016949152542372,0.15371489107811065,0.0,0.04497144172588984,0.05514403464447739,0.8155268655227729,0.059383586,3.0,3.0
neutral,dia1_utt5_enhanced.wav,male,-0.14453549451652598,-1.390783565568714,0.025608135762051894,0.09642212398045763,1.0,0.006756756756756757,2.2258450984954834,2.2258450984954834,0.1554054054054054,0.35135135135135137,1.0,0.006756756756756757,0.9999676416773582,0.9999676416773582,0.3918918918918919,0.0,0.0,0.02694293137254386,0.03878912031650543,0.6946002165735938,0.037242513,1.0,1.0
neutral,dia2_utt8_enhanced.wav,male,0.3815627685929084,-0.5645340122220843,0.0758383233620497,0.14465140652982172,1.0,0.015384615384615385,1.7864965200424194,1.7864965200424194,0.06153846153846154,0.7076923076923077,3.0,0.046153846153846156,0.6269165873527527,0.9824065268039703,0.5487179487179487,0.12892107784591317,0.0,0.10108523225342786,0.08888958541901557,1.1371999517932656,0.09883517,3.0,2.0
neutral,dia3_utt9_enhanced.wav,male,-0.26646095140490644,0.0,0.032026078106001415,0.0,1.0,0.006578947368421052,3.139341115951538,3.139341115951538,0.08552631578947369,0.14473684210526316,1.0,0.006578947368421052,0.999730705836555,0.999730705836555,0.17105263157894737,0.0,0.0,0.1566933790842692,0.04611373760483482,3.397976117811812,0.051374383,1.0,2.0
neutral,dia4_utt3_enhanced.wav,male,-0.4530685939210576,-0.4362710358202888,0.052803414498877654,0.09333273904640749,4.0,0.014492753623188406,2.0024375915527344,2.445335626602173,0.06884057971014493,0.2463768115942029,14.0,0.050724637681159424,0.3878142932496433,0.9576446078717709,0.45289855072463764,0.2771578433480182,0.0,0.05326361670747879,0.05275145080368162,1.009709039201656,0.067315914,12.0,11.0
neutral,dia4_utt4_enhanced.wav,male,0.15776359119518565,0.7665386619177443,0.04797877604207223,0.1571965122734379,1.0,0.007407407407407408,2.1874401569366455,2.1874401569366455,0.1259259259259259,0.5703703703703704,4.0,0.02962962962962963,0.45604243320121896,0.9999568139319308,0.5925925925925926,0.28750857326037554,0.0,0.055047477249588285,0.046736463076538504,1.1778271958543194,0.06544849,5.0,3.0
neutral,dia4_utt7_enhanced.wav,male,-0.23110972472859334,-0.37954128113532587,0.06470214417539334,0.2014331250889423,2.0,0.01904761904761905,1.7149057388305664,1.8340989351272583,0.11428571428571428,0.22857142857142856,5.0,0.047619047619047616,0.47971798941871385,0.9999470136317541,0.4057142857142857,0.12235037602096553,0.0,0.05887291034062703,0.09073821041319105,0.6488215942604527,0.08523539,5.0,1.0
neutral,dia4_utt13_enhanced.wav,male,0.09206242064582532,0.9415382311351509,0.0700234686549187,0.16109609684961923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.024390243902439025,0.9949238365516067,0.9949238365516067,0.5365853658536586,0.0,0.0,0.06857550342877707,0.06512518112476055,1.0529798496438223,0.082604416,2.0,2.0
neutral,dia5_utt1_enhanced.wav,male,0.5389215945509794,0.0,0.1339839783594432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05555555555555555,0.928040511906147,0.928040511906147,0.5,0.0,0.0,0.15467341740926108,0.0,0.0,0.16490099,1.0,0.0
neutral,dia6_utt3_enhanced.wav,male,0.08127293517311032,-0.29680894380168676,0.04027216034236035,0.08987004076310733,2.0,0.010050251256281407,2.7237892150878906,2.7441203594207764,0.09045226130653267,0.507537688442211,6.0,0.03015075376884422,0.46463553707508254,0.9999268670289894,0.46482412060301503,0.2761191075816331,0.0,0.06312906250357628,0.05638308471802509,1.1196454188217653,0.05564734,5.0,5.0
neutral,dia6_utt4_enhanced.wav,male,0.32931524986642174,-0.8153007846724112,0.04725836626834667,0.12637771164109143,5.0,0.019455252918287938,1.9690682888031006,2.678436756134033,0.09727626459143969,0.36964980544747084,8.0,0.0311284046692607,0.46865950521896593,0.9979549353010952,0.6882295719844358,0.1998920727657585,0.0,0.05283003795949064,0.058575862389066556,0.901907984018885,0.06368306,8.0,11.0
neutral,dia6_utt7_enhanced.wav,male,0.04762509226240331,0.42098392993225436,0.055422903269730754,0.07230736423442086,7.0,0.01383399209486166,1.9730108976364136,2.603517532348633,0.06521739130434782,0.1482213438735178,19.0,0.037549407114624504,0.5488475009785218,0.999856836249819,0.5179945912211359,0.27736615430149614,0.0,0.06832800813692265,0.04771978491089089,1.4318590971127456,0.07116712,19.0,19.0
neutral,dia6_utt12_enhanced.wav,male,0.10251028063531603,0.06316561375128324,0.07144190715862793,0.0932867808617173,2.0,0.015503875968992248,1.899124026298523,1.9160255193710327,0.08527131782945736,0.24806201550387597,8.0,0.06201550387596899,0.4759329988282843,0.9998573242774,0.44476744186046513,0.2345181455480804,0.0,0.060049250302993094,0.05717901574240791,1.0501973411629821,0.08671313,9.0,5.0
neutral,dia6_utt13_enhanced.wav,male,0.4139360242180886,0.8397050736560224,0.042963931375469,0.1976447392408579,1.0,0.010638297872340425,1.7378748655319214,1.7378748655319214,0.11702127659574468,0.5212765957446809,2.0,0.02127659574468085,0.6304193436808418,0.9998586177243851,0.6382978723404256,0.11702127659574468,0.0,0.04873075893050746,0.048742912922586715,0.9997506510926305,0.0524812,2.0,5.0
neutral,dia7_utt0_enhanced.wav,male,0.09756292982495346,-0.13807878323324874,0.06608734459333328,0.11286412472471176,6.0,0.020761245674740483,2.0106117725372314,2.638097047805786,0.08996539792387544,0.14186851211072665,16.0,0.05536332179930796,0.49420902114070486,0.9915645811706781,0.5410899653979239,0.26598869061874514,0.0,0.06904465237536106,0.05811596643488154,1.1880496292309795,0.0797708,17.0,19.0
neutral,dia8_utt2_enhanced.wav,male,-0.6115495000539953,0.44141812550403453,0.08690605486032976,0.18992795855790207,3.0,0.022222222222222223,2.0393640995025635,2.260873556137085,0.08148148148148149,0.2,8.0,0.05925925925925926,0.5291623685043305,0.9632715210318565,0.3694444444444444,0.26824219498704477,0.0,0.08035978952215778,0.0873248340009333,0.9202398199955228,0.109576285,9.0,5.0
neutral,dia8_utt3_enhanced.wav,male,-0.17617682892742573,-0.5080994618111933,0.025558513741987216,0.05527895453563701,6.0,0.00909090909090909,2.427000045776367,3.161008596420288,0.0803030303030303,0.09545454545454546,12.0,0.01818181818181818,0.38486695633777873,0.9999962823073929,0.47335858585858587,0.30774952692791363,0.0,0.039609131864389455,0.03915233727958467,1.0116671089529812,0.036510862,10.0,10.0
neutral,dia8_utt5_enhanced.wav,male,0.28134256429959553,0.11936258877091312,0.03562376766447054,0.12618264799778292,4.0,0.015444015444015444,2.044393301010132,2.786691427230835,0.10424710424710425,0.3552123552123552,5.0,0.019305019305019305,0.5715494802068861,0.9388030879199505,0.6548262548262549,0.21520170151497026,0.0,0.06950886279344559,0.03851113927173544,1.8049027919685663,0.050884638,5.0,6.0
neutral,dia9_utt0_enhanced.wav,male,-0.2791772222553658,0.8676499825968395,0.055564000225565374,0.07108950830681383,8.0,0.028169014084507043,1.7597315311431885,1.8964300155639648,0.13732394366197184,0.04225352112676056,9.0,0.03169014084507042,0.5631431742496917,0.9919910384342074,0.47261345852895154,0.31888519135123544,0.0,0.06866086418702624,0.05557613745331764,1.2354378575643081,0.076222084,11.0,6.0
neutral,dia9_utt4_enhanced.wav,male,-0.21855679775939382,-0.30404863163009066,0.04774182475536286,0.13821711023620098,2.0,0.011834319526627219,2.0808868408203125,2.2989752292633057,0.08875739644970414,0.21301775147928995,5.0,0.029585798816568046,0.5627876632670222,0.9999986297033274,0.3893491124260355,0.18384759170844914,0.0,0.05417888760115162,0.05151580313929775,1.0516945150724513,0.06300313,5.0,7.0
neutral,dia9_utt5_enhanced.wav,male,0.053416636657332865,0.17739508855418154,0.08057384998566863,0.2776370048019764,1.0,0.015384615384615385,1.7687171697616577,1.7687171697616577,0.12307692307692308,0.47692307692307695,3.0,0.046153846153846156,0.5796009012289384,0.9998868183538434,0.5794871794871795,0.2706798609312133,0.0,0.10152535835901896,0.05609017213185628,1.8100382740911198,0.10362132,2.0,3.0
neutral,dia9_utt7_enhanced.wav,male,-0.04545694949000031,0.1321167038823856,0.06939644985410472,0.08313097366244752,6.0,0.009630818619582664,1.6900309324264526,1.9325498342514038,0.038523274478330656,0.04654895666131621,31.0,0.04975922953451043,0.5311142113341409,0.9990902387653477,0.515766582094962,0.2795544119559447,0.0,0.07544895767095533,0.05760419995455359,1.3097822334218725,0.08787739,32.0,31.0
neutral,dia9_utt10_enhanced.wav,male,-0.12249897106800521,-0.3756652937403041,0.05117261386417731,0.06924425971519653,8.0,0.011747430249632892,2.205199718475342,2.655682325363159,0.06754772393538913,0.033773861967694566,33.0,0.048458149779735685,0.3992212357098293,0.9888211973011494,0.4767943754727896,0.2912578153257044,0.0,0.04483391646472978,0.04893226782745879,0.9162444018090413,0.06345703,32.0,37.0
neutral,dia9_utt11_enhanced.wav,male,0.0742193638503623,0.41998334252315916,0.05891209913901013,0.060825201906876666,8.0,0.01606425702811245,2.014190912246704,2.3144259452819824,0.0963855421686747,0.2971887550200803,26.0,0.05220883534136546,0.4103234904379441,0.9989618929103017,0.4943620636391721,0.28035886917551367,0.0,0.058645008441737236,0.051219331552369705,1.1449780124868494,0.072564736,24.0,28.0
neutral,dia11_utt0_enhanced.wav,male,-0.1093659318837499,-0.6327835147551555,0.04516943544203407,0.1230693897701967,2.0,0.01639344262295082,2.146289348602295,2.3524715900421143,0.11475409836065574,0.3770491803278688,5.0,0.040983606557377046,0.42071261374803726,0.999792740054545,0.3967213114754098,0.18332824339599038,0.0,0.04874231298635532,0.05717614988485972,0.8524937947817699,0.057813406,3.0,3.0
neutral,dia11_utt2_enhanced.wav,male,-0.40501059872897205,-0.49160006529583106,0.05179011148335082,0.08187685819794464,4.0,0.014598540145985401,2.07814884185791,2.2880053520202637,0.11678832116788321,0.06569343065693431,10.0,0.0364963503649635,0.4878823230159469,0.9991709013702348,0.4678832116788321,0.21060512992874683,0.0,0.07566545781723799,0.03734995542064545,2.0258513555122843,0.06824702,8.0,10.0
neutral,dia11_utt4_enhanced.wav,male,-0.5762379431571005,-0.7951610237239618,0.036871955283410855,0.14778041144360837,1.0,0.010101010101010102,2.206981897354126,2.206981897354126,0.15151515151515152,0.1414141414141414,1.0,0.010101010101010102,0.967690996825695,0.967690996825695,0.25252525252525254,0.0,0.0,0.049274017936304995,0.07453628686758187,0.6610742231343399,0.053034674,1.0,1.0
neutral,dia11_utt5_enhanced.wav,male,-0.7117608406353794,0.0,0.22532894536729164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.8161599636077881,0.8161599636077881,0.15384615384615385,0.0,0.0,0.272053321202596,0.25,1.088213284810384,0.27192003,1.0,1.0
neutral,dia12_utt0_enhanced.wav,male,-0.29909386746361305,1.0869260992870915,0.04298367090435498,0.0733632183782163,3.0,0.016853932584269662,1.9131568670272827,2.2685022354125977,0.1404494382022472,0.06741573033707865,3.0,0.016853932584269662,0.7652546400010275,0.9993974647950381,0.4606741573033708,0.35436333101168155,0.0,0.056770379773595114,0.047630898335760355,1.1918813576306835,0.059818637,4.0,5.0
neutral,dia12_utt5_enhanced.wav,male,0.08083054153933865,-1.2138601850265687,0.057810032545479485,0.16523809607913928,1.0,0.009900990099009901,2.7983102798461914,2.7983102798461914,0.07920792079207921,0.6732673267326733,4.0,0.039603960396039604,0.4927308698061097,0.9987178692827001,0.4183168316831683,0.24736380906251876,0.0,0.07905127711239315,0.04999948207821164,1.58104191936903,0.07641108,4.0,4.0
neutral,dia12_utt7_enhanced.wav,male,-0.31743203752512217,-0.671111034823987,0.07148739318785013,0.07993268535704225,6.0,0.02142857142857143,2.092327117919922,2.3263747692108154,0.10357142857142858,0.08214285714285714,17.0,0.060714285714285714,0.41976629123639536,0.9962328583933413,0.4577731092436975,0.2517771030594849,0.0,0.07533241490766937,0.06761218589779389,1.1141839878028168,0.09054437,16.0,15.0
neutral,dia13_utt1_enhanced.wav,male,-0.09932182634275372,0.44442101847253235,0.057528536555379574,0.060370218806462844,12.0,0.012219959266802444,1.9691332578659058,2.303196430206299,0.09674134419551934,0.024439918533604887,41.0,0.04175152749490835,0.4786895536644584,0.9998348812077893,0.45695693209477917,0.31550620945215346,0.0,0.06454846671355294,0.05677400885922831,1.1369369190328178,0.073785655,46.0,41.0
neutral,dia13_utt3_enhanced.wav,male,-0.29062629599750284,0.622910169664171,0.04661790663726985,0.12014214476108165,2.0,0.010362694300518135,2.226289749145508,2.430605173110962,0.11398963730569948,0.16062176165803108,9.0,0.046632124352331605,0.33200878419544705,0.9999572256201645,0.4870466321243524,0.288019525589374,0.0,0.040600134523969794,0.03131547145024101,1.2964880502751406,0.061109755,8.0,8.0
neutral,dia14_utt0_enhanced.wav,male,-0.029364574965320748,-0.33919308666660003,0.03956618845067243,0.11541866828814043,17.0,0.014977973568281937,2.0590403079986572,2.7670583724975586,0.09955947136563877,0.000881057268722467,32.0,0.028193832599118944,0.4417604258236594,0.9999371432277258,0.4454845814977974,0.3404168988513628,0.0,0.05243037722530841,0.04849754801940597,1.0810933617577685,0.0532632,34.0,40.0
neutral,dia15_utt2_enhanced.wav,male,0.024750686413001842,-0.6012164042240635,0.040235602926268245,0.10216210923299818,9.0,0.013043478260869565,2.3088583946228027,2.8921375274658203,0.10434782608695652,0.011594202898550725,24.0,0.034782608695652174,0.3772748410941631,0.9999867867527428,0.4986111111111111,0.2789122430830916,0.0,0.043174927786044176,0.04357864815899973,0.9907358215545707,0.053932644,22.0,21.0
neutral,dia15_utt8_enhanced.wav,male,0.08229510061586277,0.26529462640527984,0.040410115183039004,0.06840046382071203,2.0,0.010638297872340425,2.491075038909912,2.791053295135498,0.0851063829787234,0.13829787234042554,4.0,0.02127659574468085,0.6019219801892177,0.9995965044072364,0.5970744680851063,0.2622986358235813,0.0,0.06446303714518295,0.05502935791881676,1.171429934550271,0.057010468,4.0,5.0
neutral,dia15_utt12_enhanced.wav,male,-0.050581568520537884,-0.5964533491021868,0.05936930384473679,0.0731271870027631,9.0,0.017786561264822136,1.8775577545166016,2.3629727363586426,0.08498023715415019,0.045454545454545456,26.0,0.05138339920948617,0.4519418689068026,0.9986098990775645,0.5243995135299483,0.295466591193678,0.0,0.06319891072891026,0.05295026763572224,1.1935522434691888,0.0740191,25.0,25.0
neutral,dia15_utt13_enhanced.wav,male,-0.03615766345246816,-0.13046908884740757,0.06515969821067819,0.09138996358866033,5.0,0.014705882352941176,1.9497520923614502,2.26305890083313,0.07352941176470588,0.07647058823529412,23.0,0.06764705882352941,0.3809408797153636,0.9934526663273573,0.5173913043478261,0.2524558375932644,0.0,0.05882363349957254,0.050248805764139384,1.1706473936053756,0.079853155,24.0,19.0
neutral,dia15_utt19_enhanced.wav,male,-0.004885152118305784,0.6921458862411705,0.06656969423842772,0.13498160953497648,2.0,0.011695906432748537,2.2871105670928955,2.320706605911255,0.05263157894736842,0.16374269005847952,9.0,0.05263157894736842,0.4490385481880771,0.9851961582899094,0.5601039636127356,0.24478926122665867,0.0,0.07370563679271275,0.07231146250925367,1.0192801284205897,0.08478015,8.0,7.0
neutral,dia16_utt5_enhanced.wav,male,-0.46234364412575774,0.10256602603241614,0.07005741178088955,0.11999837390491717,3.0,0.013513513513513514,1.7793878316879272,1.842562198638916,0.04504504504504504,0.21621621621621623,11.0,0.04954954954954955,0.5475227358666334,0.9431747198104858,0.4316134316134317,0.2584346670009413,0.0,0.0645152598837793,0.06734061661736791,0.9580437947332381,0.085699596,13.0,11.0
neutral,dia17_utt2_enhanced.wav,male,-0.10103763211368356,-0.32437924561249776,0.06791831009605007,0.10501315774669012,4.0,0.011494252873563218,2.0005688667297363,2.395062208175659,0.040229885057471264,0.13505747126436782,20.0,0.05747126436781609,0.4801012135547353,0.9997285651043057,0.4985632183908046,0.2807994751133623,0.0,0.07003003103628991,0.06083058265842555,1.1512306470829137,0.08390725,20.0,15.0
neutral,dia18_utt0_enhanced.wav,male,-0.35668085527233573,-0.3706783756317651,0.0727390374223801,0.0803250007571284,5.0,0.011363636363636364,1.692111611366272,1.7357425689697266,0.05454545454545454,0.1590909090909091,22.0,0.05,0.5428376504403952,0.9998411686683539,0.4611570247933884,0.28699418076155814,0.0,0.06865423890446663,0.05941059499367518,1.1555891489013959,0.0899759,24.0,27.0
neutral,dia18_utt1_enhanced.wav,male,0.08721597142538141,-0.9201592070955059,0.04734248217187922,0.14996627379215455,1.0,0.0051813471502590676,2.412867546081543,2.412867546081543,0.05181347150259067,0.7098445595854922,5.0,0.025906735751295335,0.575594511651434,0.9930350375361741,0.6310880829015544,0.2521011597850358,0.0,0.09295021631500937,0.05387261332500548,1.7253704726417207,0.065562375,5.0,5.0
neutral,dia18_utt2_enhanced.wav,male,-0.6538281246119396,0.5217879107885539,0.050373933873162156,0.2394853664311267,1.0,0.010869565217391304,2.028590440750122,2.028590440750122,0.11956521739130435,0.11956521739130435,2.0,0.021739130434782608,0.6300543552933959,0.9995837224123534,0.24456521739130435,0.09239130434782608,0.0,0.05292266607284546,0.06475368477995433,0.8172919618811967,0.06977898,2.0,3.0
neutral,dia18_utt4_enhanced.wav,male,0.1855022808160228,0.8513601627914967,0.02873687738063403,0.06194140746106296,2.0,0.006644518272425249,2.0926356315612793,2.132309913635254,0.15614617940199335,0.47840531561461797,4.0,0.013289036544850499,0.537332433865231,0.9998534904152621,0.6578073089700996,0.1919161875619426,0.0,0.051023395458857215,0.05771996737422801,0.8839817099695587,0.041374546,5.0,7.0
